30 epochs
learned relu
initial positive coefficient: 1.0
initial negative coefficient: 0.0
Epoch 24, Batch 200, Control Accuracy: 0.660, Test Accuracy: 0.000, Control Loss: 172.983, Test Loss: 126.056
Epoch 24, Batch 300, Control Accuracy: 0.690, Test Accuracy: 0.000, Control Loss: 171.983, Test Loss: 126.653
Epoch 24, Batch 400, Control Accuracy: 0.690, Test Accuracy: 0.000, Control Loss: 174.983, Test Loss: 124.365
Epoch 24, Batch 500, Control Accuracy: 0.770, Test Accuracy: 0.000, Control Loss: 173.733, Test Loss: 134.000
Epoch 24, Batch 600, Control Accuracy: 0.790, Test Accuracy: 0.000, Control Loss: 171.733, Test Loss: 133.184
Epoch 24, Batch 700, Control Accuracy: 0.720, Test Accuracy: 0.000, Control Loss: 173.983, Test Loss: 129.453
Epoch 24, Batch 800, Control Accuracy: 0.510, Test Accuracy: 0.000, Control Loss: 170.483, Test Loss: 130.574
Epoch 25, Batch 100, Control Accuracy: 0.650, Test Accuracy: 0.000, Control Loss: 171.983, Test Loss: 126.910
Epoch 25, Batch 200, Control Accuracy: 0.660, Test Accuracy: 0.000, Control Loss: 172.483, Test Loss: 124.651
Epoch 25, Batch 300, Control Accuracy: 0.640, Test Accuracy: 0.000, Control Loss: 172.483, Test Loss: 128.151
Epoch 25, Batch 400, Control Accuracy: 0.660, Test Accuracy: 0.000, Control Loss: 171.983, Test Loss: 126.803
Epoch 25, Batch 500, Control Accuracy: 0.740, Test Accuracy: 0.000, Control Loss: 171.233, Test Loss: 126.400
Epoch 25, Batch 600, Control Accuracy: 0.760, Test Accuracy: 0.000, Control Loss: 170.983, Test Loss: 128.604
Epoch 25, Batch 700, Control Accuracy: 0.560, Test Accuracy: 0.000, Control Loss: 174.233, Test Loss: 131.716
Epoch 25, Batch 800, Control Accuracy: 0.600, Test Accuracy: 0.000, Control Loss: 174.483, Test Loss: 128.520
Epoch 26, Batch 100, Control Accuracy: 0.670, Test Accuracy: 0.000, Control Loss: 171.983, Test Loss: 127.497
Epoch 26, Batch 200, Control Accuracy: 0.280, Test Accuracy: 0.000, Control Loss: 170.483, Test Loss: 126.423
Epoch 26, Batch 300, Control Accuracy: 0.560, Test Accuracy: 0.000, Control Loss: 170.983, Test Loss: 128.573
Epoch 26, Batch 400, Control Accuracy: 0.570, Test Accuracy: 0.000, Control Loss: 173.733, Test Loss: 128.991
Epoch 26, Batch 500, Control Accuracy: 0.660, Test Accuracy: 0.000, Control Loss: 172.483, Test Loss: 126.683
Epoch 26, Batch 600, Control Accuracy: 0.490, Test Accuracy: 0.000, Control Loss: 172.983, Test Loss: 130.075
Epoch 26, Batch 700, Control Accuracy: 0.810, Test Accuracy: 0.000, Control Loss: 175.483, Test Loss: 125.136
Epoch 26, Batch 800, Control Accuracy: 0.530, Test Accuracy: 0.000, Control Loss: 172.983, Test Loss: 126.163
Epoch 27, Batch 100, Control Accuracy: 0.790, Test Accuracy: 0.000, Control Loss: 172.983, Test Loss: 122.060
Epoch 27, Batch 200, Control Accuracy: 0.830, Test Accuracy: 0.000, Control Loss: 170.733, Test Loss: 126.132
Epoch 27, Batch 300, Control Accuracy: 0.570, Test Accuracy: 0.000, Control Loss: 169.233, Test Loss: 126.189
Epoch 27, Batch 400, Control Accuracy: 0.590, Test Accuracy: 0.000, Control Loss: 172.233, Test Loss: 125.242
Epoch 27, Batch 500, Control Accuracy: 0.640, Test Accuracy: 0.000, Control Loss: 174.733, Test Loss: 124.593
Epoch 27, Batch 600, Control Accuracy: 0.760, Test Accuracy: 0.000, Control Loss: 173.233, Test Loss: 125.072
Epoch 27, Batch 700, Control Accuracy: 0.700, Test Accuracy: 0.000, Control Loss: 172.483, Test Loss: 122.330
Epoch 27, Batch 800, Control Accuracy: 0.810, Test Accuracy: 0.000, Control Loss: 171.483, Test Loss: 125.612
Epoch 28, Batch 100, Control Accuracy: 0.450, Test Accuracy: 0.000, Control Loss: 173.733, Test Loss: 118.697
Epoch 28, Batch 200, Control Accuracy: 0.550, Test Accuracy: 0.000, Control Loss: 171.233, Test Loss: 127.193
Epoch 28, Batch 300, Control Accuracy: 0.590, Test Accuracy: 0.000, Control Loss: 174.483, Test Loss: 125.838
Epoch 28, Batch 400, Control Accuracy: 0.690, Test Accuracy: 0.000, Control Loss: 173.483, Test Loss: 130.987
Epoch 28, Batch 500, Control Accuracy: 0.710, Test Accuracy: 0.000, Control Loss: 169.983, Test Loss: 127.907
Epoch 28, Batch 600, Control Accuracy: 0.440, Test Accuracy: 0.000, Control Loss: 171.233, Test Loss: 140.159
Epoch 28, Batch 700, Control Accuracy: 0.640, Test Accuracy: 0.000, Control Loss: 170.983, Test Loss: 127.368
Epoch 28, Batch 800, Control Accuracy: 0.660, Test Accuracy: 0.000, Control Loss: 171.233, Test Loss: 126.793
Epoch 29, Batch 100, Control Accuracy: 0.840, Test Accuracy: 0.000, Control Loss: 174.483, Test Loss: 121.254
